{}
#Total run time time (sec) , 58.7495129108
#%,name,count,total time spend (sec)
  9,    joint_probability_matrix  _jsf_uniform_orderstat_3d sum_DU2,31878,5.43207907677
  2,    joint_probability_matrix  _jsf_uniform_orderstat_3d log,31878,0.911244392395
  6,    joint_probability_matrix  _jsf_uniform_orderstat_3d exp,31878,3.45090913773
  0,    joint_probability_matrix  _jsf_uniform_orderstat_3d step,31878,0.0587780475616
  0,  joint_probability_matrix  _jsf_uniform_orderstat_3d,1,1.38282775879e-05
  0,joint_probability_matrix,1,4.60147857666e-05
  0,mask_matrices,1,0.000325202941895
  0,cluster_matrix_entries,1,7.58171081543e-05
  0,extract_sse,1,2.8133392334e-05
{}
#Total run time time (sec) , 58.8209660053
#%,name,count,total time spend (sec)
  0,import,1,0.0
  0,init,1,0.000230073928833
  0,generate data,1,0.0383570194244
  0,intersection_matrix,1,0.0669758319855
  7,prob_method,1,4.35663199425
  0,    joint_probability_matrix  _pmat_neighbors init ,1,0.000447034835815
  0,    joint_probability_matrix  _pmat_neighbors flatten ,196,0.0498554706573
  0,    joint_probability_matrix  _pmat_neighbors sort ,196,0.00682401657104
  0,    joint_probability_matrix  _pmat_neighbors step ,196,0.000729560852051
  0,  joint_probability_matrix  _pmat_neighbors,1,3.09944152832e-06
  0,  joint_probability_matrix  _jsf_uniform_orderstat_3d init,1,0.00150394439697
  2,    joint_probability_matrix  _jsf_uniform_orderstat_3d diff,31878,1.05862164497
  5,    joint_probability_matrix  _jsf_uniform_orderstat_3d reshape,31878,3.14384269714
 18,    joint_probability_matrix  _jsf_uniform_orderstat_3d sum,31878,10.8309178352
 37,    joint_probability_matrix  _jsf_uniform_orderstat_3d log_DU2,31878,22.017595768
 13,    joint_probability_matrix  _jsf_uniform_orderstat_3d prod_DU2,31878,7.55768275261
  9,    joint_probability_matrix  _jsf_uniform_orderstat_3d sum_DU2,31878,5.33694839478
  2,    joint_probability_matrix  _jsf_uniform_orderstat_3d log,31878,0.893153905869
  6,    joint_probability_matrix  _jsf_uniform_orderstat_3d exp,31878,3.40438485146
  0,    joint_probability_matrix  _jsf_uniform_orderstat_3d step,31878,0.0558331012726
  0,  joint_probability_matrix  _jsf_uniform_orderstat_3d,1,1.4066696167e-05
  0,joint_probability_matrix,1,4.29153442383e-05
  0,mask_matrices,1,0.000271081924438
  0,cluster_matrix_entries,1,7.20024108887e-05
  0,extract_sse,1,2.69412994385e-05
